time,x,y,dx,dy,handle,accel,brake,speed,focus,focus_x,focus_y,comment
1574663233.738,6719.13,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,986.0,520.0,AgentPlugin
1574663234.238,6720.98,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,990.0,518.0,AgentPlugin
1574663234.739,6722.81,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,1078.0,519.0,AgentPlugin
1574663235.246,6724.67,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,919.0,507.0,AgentPlugin
1574663235.751,6726.53,3547.01,1.0,0.0,0.0,0.0,0.0,13.18,4,985.0,492.0,AgentPlugin
1574663236.256,6728.37,3547.0,1.0,0.0,0.0,0.0,0.0,13.18,4,970.0,506.0,AgentPlugin
1574663236.768,6730.24,3547.0,1.0,0.0,0.0,0.0,0.0,13.18,4,973.0,506.0,AgentPlugin
1574663237.258,6732.04,3547.0,1.0,0.0,0.0,0.0,0.0,13.18,4,991.0,650.0,AgentPlugin
1574663237.773,6733.93,3547.0,1.0,0.0,0.0,0.0,0.0,13.18,4,970.0,535.0,AgentPlugin
1574663238.283,6735.79,3547.0,1.0,0.0,0.0,0.0,0.0,13.18,4,989.0,525.0,AgentPlugin
1574663238.8,6737.68,3547.0,1.0,0.0,0.0,0.0,0.0,13.18,4,980.0,552.0,AgentPlugin
1574663239.316,6739.57,3547.0,1.0,0.0,0.0,0.0,0.0,13.18,4,981.0,556.0,AgentPlugin
1574663239.818,6741.39,3547.0,1.0,0.0,0.0,0.0,0.0,13.18,4,977.0,544.0,AgentPlugin
1574663240.316,6743.23,3547.0,1.0,0.0,0.0,0.0,0.0,13.18,4,978.0,537.0,AgentPlugin
1574663240.815,6745.06,3547.0,1.0,0.0,0.0,0.0,0.0,13.18,4,990.0,529.0,AgentPlugin
1574663241.316,6746.9,3547.0,1.0,0.0,0.0,0.0,0.0,13.18,4,990.0,577.0,AgentPlugin
1574663241.83,6748.77,3547.0,1.0,0.0,0.0,0.0,0.0,13.17,4,999.0,546.0,AgentPlugin
1574663242.317,6750.56,3547.0,1.0,0.0,0.0,0.0,0.0,13.15,4,985.0,548.0,AgentPlugin
1574663242.817,6752.38,3547.0,1.0,0.0,0.0,0.0,0.0,13.14,4,981.0,533.0,AgentPlugin
1574663243.318,6754.21,3547.0,1.0,0.0,0.0,0.0,0.0,13.13,4,975.0,557.0,AgentPlugin
1574663243.836,6756.1,3547.0,1.0,0.0,0.0,0.0,0.0,13.13,7,1176.0,834.0,AgentPlugin
1574663244.357,6758.0,3547.0,1.0,0.0,0.0,0.0,0.0,13.12,4,965.0,539.0,AgentPlugin
1574663244.851,6759.78,3547.0,1.0,0.0,0.0,0.0,0.0,13.12,4,999.0,494.0,AgentPlugin
1574663245.353,6761.63,3547.0,1.0,0.0,0.0,0.0,0.0,13.11,4,1007.0,555.0,AgentPlugin
1574663245.858,6763.47,3547.0,1.0,0.0,0.0,0.0,0.0,13.11,4,1053.0,411.0,AgentPlugin
1574663246.359,6765.29,3547.0,1.0,0.0,0.0,0.0,0.0,13.11,4,982.0,509.0,AgentPlugin
1574663246.856,6767.1,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,979.0,550.0,AgentPlugin
1574663247.361,6768.94,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,973.0,534.0,AgentPlugin
1574663247.864,6770.77,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,829.0,449.0,AgentPlugin
1574663248.373,6772.62,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,991.0,550.0,AgentPlugin
1574663248.873,6774.44,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,982.0,555.0,AgentPlugin
1574663249.386,6776.3,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,967.0,560.0,AgentPlugin
1574663249.879,6778.08,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,992.0,549.0,AgentPlugin
1574663250.396,6779.98,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,978.0,600.0,AgentPlugin
1574663250.894,6781.79,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,993.0,560.0,AgentPlugin
1574663251.401,6783.63,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,982.0,564.0,AgentPlugin
1574663251.909,6785.48,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,975.0,536.0,AgentPlugin
1574663252.397,6787.26,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,7,1190.0,721.0,AgentPlugin
1574663252.911,6789.13,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,986.0,511.0,AgentPlugin
1574663253.413,6790.95,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,1032.0,500.0,AgentPlugin
1574663253.913,6792.77,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,988.0,501.0,AgentPlugin
1574663254.41,6794.56,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,994.0,557.0,AgentPlugin
1574663254.912,6796.39,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,941.0,537.0,AgentPlugin
1574663255.425,6798.28,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,1042.0,511.0,AgentPlugin
1574663255.926,6800.06,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,7,1084.0,837.0,AgentPlugin
1574663256.449,6802.0,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,896.0,529.0,AgentPlugin
1574663256.952,6803.83,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,978.0,528.0,AgentPlugin
1574663257.449,6805.64,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,981.0,546.0,AgentPlugin
1574663257.945,6807.42,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,989.0,519.0,AgentPlugin
1574663258.459,6809.31,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,1219.0,511.0,AgentPlugin
1574663258.96,6811.13,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,975.0,512.0,AgentPlugin
1574663259.476,6813.01,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,909.0,472.0,AgentPlugin
1574663259.975,6814.82,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,972.0,544.0,AgentPlugin
1574663260.472,6816.6,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,992.0,542.0,AgentPlugin
1574663260.987,6818.51,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,984.0,516.0,AgentPlugin
1574663261.502,6820.37,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,956.0,521.0,AgentPlugin
1574663262.013,6822.24,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,980.0,524.0,AgentPlugin
1574663262.519,6824.08,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,981.0,516.0,AgentPlugin
1574663263.026,6825.92,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,1077.0,606.0,AgentPlugin
1574663263.518,6827.71,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,986.0,539.0,AgentPlugin
1574663264.03,6829.58,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,974.0,531.0,AgentPlugin
1574663264.528,6831.38,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,981.0,497.0,AgentPlugin
1574663265.032,6833.22,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,947.0,459.0,AgentPlugin
1574663265.518,6834.99,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,946.0,470.0,AgentPlugin
1574663266.018,6836.79,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,977.0,533.0,AgentPlugin
1574663266.525,6838.64,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,1077.0,670.0,AgentPlugin
1574663267.021,6840.45,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,959.0,510.0,AgentPlugin
1574663267.529,6842.3,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,961.0,501.0,AgentPlugin
1574663268.041,6844.16,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,963.0,493.0,AgentPlugin
1574663268.546,6846.0,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,993.0,484.0,AgentPlugin
